objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1.23767112537054E+018,5972,301,6,120,846,6,133.241912934866,12.0514529263366,25.99098,23.6499,22.09638,20.86532,20.44904,0.4476627,0.2814745,0.1198559,0.06054994,0.1446241
1.23767112537054E+018,5972,301,6,120,854,6,133.249031653254,12.0254162402479,23.4627,22.5583,21.02865,19.79683,19.12447,0.5307032,0.1093138,0.04650472,0.0244827,0.04558237
1.23767112537054E+018,5972,301,6,120,864,6,133.278597427758,11.9189178765837,24.49263,23.76148,21.9677,21.67622,21.22291,0.8356922,0.2868565,0.1011806,0.1119901,0.2576705
1.23767112537054E+018,5972,301,6,120,871,6,133.267489067327,11.9717808927359,23.56605,22.42301,22.45902,22.21195,21.39837,0.5816307,0.09606997,0.1581925,0.1816048,0.2983845
1.23767112537054E+018,5972,301,6,120,876,6,133.255444074479,12.0351299328886,24.24428,23.62346,22.22998,20.54058,19.67838,0.8148,0.264175,0.129265,0.04421548,0.07166307
1.23767112537054E+018,5972,301,6,120,877,6,133.253699832742,12.0355450377542,25.97176,24.69883,22.26639,20.98129,20.18055,0.5895951,0.6521368,0.1695759,0.08077668,0.1379043
1.23767112537054E+018,5972,301,6,120,884,6,133.284907971541,11.9204285863224,24.1791,22.69514,23.40684,22.64353,22.8588,0.8648067,0.132496,0.3702298,0.2816226,0.6359857
1.23767112537054E+018,5972,301,6,120,886,6,133.258640496557,12.01991364869,24.13264,22.22054,20.53364,19.94174,19.63707,0.8540686,0.0904239,0.03350498,0.02943267,0.07475799
1.23767112537054E+018,5972,301,6,120,888,6,133.261115637179,12.0226734267319,24.68311,24.30337,22.36264,21.48273,20.95012,0.8735291,0.4398771,0.1470044,0.09924957,0.215094
1.23767112537054E+018,5972,301,6,120,889,6,133.253119840852,12.0491424835473,25.16613,22.69991,21.4558,20.002,19.26373,0.7509285,0.1214028,0.06612834,0.02858765,0.05077771
1.23767112537054E+018,5972,301,6,120,898,6,133.264334042501,12.0259589884231,23.30269,22.18206,21.45331,21.19513,20.67151,0.524033,0.0863594,0.07113842,0.08253472,0.1801428
1.23767112537054E+018,5972,301,6,120,920,6,133.123539289128,11.9716837169243,25.22923,23.79019,22.46404,20.88003,20.06928,0.8006096,0.3463977,0.1741081,0.06731284,0.1127473
1.23767112537054E+018,5972,301,6,120,924,6,133.149497789668,11.8885604615962,25.89374,24.52866,22.3432,21.73641,21.50175,0.470697,0.4924393,0.1443783,0.1267484,0.3309966
1.23767112537054E+018,5972,301,6,120,929,6,133.110601834764,12.0567917214438,23.59337,23.56353,22.71502,22.82299,21.80219,0.5892618,0.2616363,0.1993975,0.3273238,0.4175442
1.23767112537054E+018,5972,301,6,120,930,6,133.150242187204,11.899027419911,26.39346,23.64439,22.53834,21.78926,21.12964,0.3151861,0.2928087,0.1767036,0.13873,0.2590174
1.23767112537054E+018,5972,301,6,120,931,6,133.128336809239,11.993942782897,24.09034,23.25811,22.0709,21.77984,21.11164,0.9078835,0.238143,0.1316604,0.1553659,0.285391
1.23767112537054E+018,5972,301,6,120,932,6,133.115947178173,12.0431373258267,25.15216,23.95041,22.54269,21.05522,20.27241,0.73075,0.3453263,0.1683554,0.07069734,0.1201815
1.23767112537054E+018,5972,301,6,120,936,6,133.144476198135,11.9588355023019,25.36649,24.46876,22.43059,21.37584,20.62292,0.7327117,0.5167066,0.1647279,0.09928969,0.1751102
1.23767112537054E+018,5972,301,6,120,940,6,133.118851575178,12.069138769586,26.0792,24.05569,22.47288,21.28854,20.36902,0.4504569,0.4152751,0.1795194,0.09724089,0.1468699
1.23767112537054E+018,5972,301,6,120,942,6,133.128172120685,12.0481119209284,26.06925,23.79667,22.1994,20.53881,19.55868,0.4468371,0.3458861,0.1400798,0.05035228,0.07253847
1.23767112537054E+018,5972,301,6,120,946,6,133.12757587333,12.0653150820951,24.08395,24.2931,22.57002,21.96098,20.88058,0.7396503,0.4292295,0.1738427,0.1551986,0.2026517
1.23767112537054E+018,5972,301,6,120,950,6,133.144135249334,12.0406885715625,23.56595,23.62393,21.90686,20.23793,19.35239,0.5708737,0.269469,0.09790453,0.03562073,0.05539677
1.23767112537054E+018,5972,301,6,120,955,6,133.165473055127,11.9829860541533,24.63994,26.35695,25.89035,24.71724,20.45431,1.225536,0.4601071,0.6109716,0.9319136,0.1988933
1.23767112537054E+018,5972,301,6,120,956,6,133.164079469076,11.989666067137,23.85372,23.90382,22.12088,22.08033,21.30934,0.7264045,0.3552256,0.1240839,0.179889,0.3034029
1.23767112537054E+018,5972,301,6,120,962,6,133.167327532649,12.0002455444284,25.69724,23.67448,21.97961,20.86909,20.41744,0.6854005,0.3514211,0.1283434,0.07346392,0.1693437
1.23767112537054E+018,5972,301,6,120,964,6,133.180843193491,11.9491603839479,25.3507,23.58026,22.10548,20.99311,20.24932,0.7651712,0.2914499,0.1281703,0.07244404,0.1299935
1.23767112537054E+018,5972,301,6,120,968,6,133.159563516278,12.0466865556523,26.2167,24.61832,22.37952,20.80877,19.76238,0.3865225,0.5377064,0.1571199,0.06043341,0.08363896
1.23767112537054E+018,5972,301,6,120,969,6,133.192644972732,11.921181622448,23.99511,23.60599,22.5684,21.86344,21.0475,0.7891956,0.2925068,0.1910688,0.1540779,0.2554856
1.23767112537054E+018,5972,301,6,120,973,6,133.157036983387,12.0768693325181,24.10806,23.88182,22.49057,22.52867,21.45379,0.8225209,0.3443127,0.1746055,0.2672445,0.3442283
1.23767112537054E+018,5972,301,6,120,975,6,133.194366753477,11.9282471589111,24.07769,23.10026,22.22545,21.83535,21.88983,1.104309,0.2562928,0.1848406,0.1974458,0.6400079
1.23767112537054E+018,5972,301,6,120,982,6,133.164032732566,12.0893498838379,24.17147,24.12404,22.37979,21.68525,21.06521,0.8284369,0.4042434,0.1594165,0.1295182,0.2536598
1.23767112537054E+018,5972,301,6,120,989,6,133.200226659488,11.9841270373356,24.67001,23.56632,21.93656,20.90059,20.29775,0.9565448,0.2936108,0.1122126,0.06823259,0.1386043
1.23767112537054E+018,5972,301,6,120,990,6,133.197111844617,12.0033589610675,24.39999,23.56559,22.10181,21.18526,20.58987,0.9777189,0.2986821,0.132597,0.08967462,0.1848511
1.23767112537054E+018,5972,301,6,120,994,6,133.174752133907,12.0931051098037,25.82577,23.66585,22.36819,21.66293,21.4823,0.4676332,0.2702007,0.1472085,0.1175602,0.3298247
1.23767112537054E+018,5972,301,6,120,995,6,133.175972115691,12.093878833054,24.43906,24.90933,22.89682,21.98505,22.38923,0.863565,0.5521313,0.2425192,0.1630194,0.5907579
1.23767112537054E+018,5972,301,6,120,997,6,133.197504552326,12.0091575886076,23.3963,23.96103,22.62705,21.96115,21.47072,0.5037382,0.3372703,0.1784555,0.1479769,0.3166755
1.23767112537054E+018,5972,301,6,120,1000,6,133.216198387777,11.9390586940312,24.11323,23.6212,22.75228,23.48656,22.22579,0.742772,0.2571077,0.1958663,0.478717,0.500748
1.23767112537054E+018,5972,301,6,120,1001,6,133.208229818351,11.9764264815438,22.87821,23.12881,21.87714,22.098,21.55607,0.423696,0.2198333,0.1146808,0.2062026,0.4224699
1.23767112537054E+018,5972,301,6,120,1004,6,133.206554476484,11.9985504117682,23.64693,23.87819,22.14166,21.07397,20.65648,0.6076136,0.3208177,0.1184368,0.06946955,0.1657732
1.23767112537054E+018,5972,301,6,120,1006,6,133.183611183406,12.0926997323195,24.50503,23.90726,22.5262,22.17944,21.5332,0.8768438,0.3371633,0.1755548,0.1918963,0.3574005
1.23767112537054E+018,5972,301,6,120,1007,6,133.214868376033,11.9710855701445,24.53925,25.3434,22.47545,22.52896,23.36301,0.9299258,0.5785844,0.1708627,0.2628019,0.5749434
1.23767112537054E+018,5972,301,6,120,1017,6,133.197294843341,12.0501535431694,23.96563,23.46093,22.04028,21.51102,21.52245,0.8355181,0.2695796,0.1260891,0.1166614,0.3907554
1.23767112537054E+018,5972,301,6,120,1018,6,133.190905846699,12.0793459336469,24.69773,23.25982,21.91949,20.67245,20.04698,0.9578941,0.2250149,0.1123568,0.05693499,0.1130164
1.23767112537054E+018,5972,301,6,120,1023,6,133.200689161339,12.0593388704403,23.39794,25.433,22.79533,24.72876,21.88208,0.5001836,0.5083955,0.2100727,0.6256668,0.4295119
1.23767112537054E+018,5972,301,6,120,1029,6,133.198769810331,12.0972952518524,26.12651,23.47791,22.35394,21.34188,21.20491,0.4075691,0.2509927,0.1559824,0.09582315,0.2862293
1.23767112537054E+018,5972,301,6,120,1030,6,133.226141748349,11.9943437885927,24.1539,23.92721,22.47446,22.60745,22.52083,0.7688293,0.327333,0.1554264,0.2524429,0.5633044
1.23767112537054E+018,5972,301,6,120,1034,6,133.216469993423,12.0376978891594,23.55219,23.71472,22.57523,22.71287,22.3667,0.6121816,0.3117527,0.1896191,0.3124759,0.6091601
1.23767112537054E+018,5972,301,6,120,1036,6,133.236536927692,11.9760161696638,26.16564,23.45184,21.55752,20.47804,19.62988,0.372402,0.2352774,0.07283382,0.04225321,0.06975068
1.23767112537054E+018,5972,301,6,120,1039,6,133.215497390872,12.0779557655799,26.18518,23.82619,22.71946,22.55752,22.30643,0.3534374,0.3030743,0.1981053,0.2497911,0.5404747
1.23767112537054E+018,5972,301,6,120,1042,6,133.210987173714,12.09934843316,24.05737,23.44135,22.23726,21.30096,20.94518,0.8020446,0.2462075,0.143003,0.09326189,0.2336781
1.23767112537054E+018,5972,301,6,120,1048,6,133.243447005408,11.9809949369945,24.89308,24.43029,22.49859,21.0709,20.40517,0.9505784,0.5128023,0.1821853,0.07692573,0.1486132
1.23767112537054E+018,5972,301,6,120,1050,6,133.216278758547,12.0973699917297,24.75062,23.46363,22.53704,22.2394,21.33172,0.8700916,0.2389036,0.1778139,0.2015152,0.3058596
1.23767112537054E+018,5972,301,6,120,1052,6,133.238365416024,12.0245050377954,23.87373,23.89612,21.82315,21.07759,20.19245,0.6794708,0.3195685,0.08952641,0.06858142,0.1101221
1.23767112537054E+018,5972,301,6,120,1057,6,133.235301503177,12.0471631222615,24.10185,23.37922,22.54588,22.88725,21.99984,0.8284264,0.2345497,0.1822607,0.350342,0.503044
1.23767112537054E+018,5972,301,6,120,1061,6,133.264013769697,11.9489192925591,24.81846,23.66498,22.36062,20.66938,19.86621,0.8140271,0.2641701,0.1398696,0.04699364,0.08171286
1.23767112537054E+018,5972,301,6,120,1064,6,133.248286118099,12.0224520458959,26.26438,23.48416,22.76825,22.23642,23.08522,0.3319253,0.2321048,0.2019915,0.1852255,0.5710725
1.23767112537054E+018,5972,301,6,120,1065,6,133.22564673921,12.1153119266369,24.94253,23.28658,21.83026,21.255,20.57011,0.8681576,0.2099218,0.09906414,0.08746242,0.168158
1.23767112537054E+018,5972,301,6,120,1067,6,133.248368283237,12.0284373366824,24.431,23.55855,22.40842,22.02805,21.75518,0.8774525,0.2629628,0.1570102,0.1641711,0.4138045
1.23767112537054E+018,5972,301,6,120,1069,6,133.241958630655,12.0644979355187,23.47149,23.60733,22.577,21.61168,21.42576,0.6206531,0.298274,0.1993497,0.1268183,0.3565095
1.23767112537054E+018,5972,301,6,120,1070,6,133.25960711465,11.9974188721854,24.91973,23.72778,22.43291,20.84739,19.9682,0.8519844,0.2986015,0.1584784,0.05878706,0.09545233
1.23767112537054E+018,5972,301,6,120,1077,6,133.244164604116,12.0802640488894,23.82556,24.06346,22.22592,21.21273,20.72171,0.8325465,0.453338,0.158831,0.09717773,0.2179066
1.23767112537054E+018,5972,301,6,120,1079,6,133.248080350643,12.0713261595763,22.97203,23.84417,22.68206,22.40251,21.37785,0.3810961,0.31521,0.1964074,0.2232476,0.3078024
1.23767112537054E+018,5972,301,6,120,1082,6,133.263052991958,12.0211505846058,23.5768,23.39967,22.65498,22.97244,22.69291,0.5929347,0.2241708,0.1889055,0.3501498,0.5992842
1.23767112537054E+018,5972,301,6,120,1083,6,133.265895305091,12.0159063254401,25.71048,25.65432,22.71716,21.23425,20.40162,0.5397264,0.4643564,0.1934145,0.07740199,0.1313571
1.23767112537054E+018,5972,301,6,120,1091,6,133.120661012957,11.9803333858913,26.1543,24.30462,22.94134,22.11517,21.63308,0.3879569,0.4571658,0.2445704,0.1835119,0.379532
1.23767112537054E+018,5972,301,6,120,1095,6,133.140983185162,11.910572289119,25.82407,23.83431,22.66418,21.97799,21.77611,0.5257632,0.343117,0.1989251,0.1657014,0.4317993
1.23767112537054E+018,5972,301,6,120,1098,6,133.145493896772,11.9029099796681,25.10408,24.16616,23.27829,21.76132,21.14082,0.7943856,0.4177504,0.323911,0.1344731,0.2589812
1.23767112537054E+018,5972,301,6,120,1099,6,133.139693813957,11.9260144333298,23.91867,23.76801,23.66403,22.08098,21.41694,0.7766763,0.3316913,0.4571815,0.1933525,0.3378553
1.23767112537054E+018,5972,301,6,120,1103,6,133.105748107066,12.0780153842941,25.43739,24.47501,23.28856,21.22888,20.00375,0.7119344,0.5213222,0.3500119,0.09056093,0.1053315
1.23767112537054E+018,5972,301,6,120,1104,6,133.123639229914,12.0158393362893,23.26578,23.62784,22.94608,21.95478,21.90674,0.4567799,0.273203,0.2385409,0.1541923,0.4404856
1.23767112537054E+018,5972,301,6,120,1105,6,133.14086308678,11.9534008223259,23.88963,24.58565,22.89153,21.80939,21.26427,0.6664748,0.4872385,0.2191911,0.1306562,0.2666306
1.23767112537054E+018,5972,301,6,120,1107,6,133.111634832931,12.0841534550113,26.5554,23.05613,22.44188,21.18393,20.49856,0.6679111,0.4007787,0.3666593,0.1829257,0.3405339
1.23767112537054E+018,5972,301,6,120,1113,6,133.132800516142,12.0531903041159,22.93774,23.98637,22.83893,21.74382,21.75391,0.397283,0.3939353,0.2428192,0.1425471,0.4442408
1.23767112537054E+018,5972,301,6,120,1115,6,133.131188492414,12.0797501537163,25.47712,25.32711,23.52512,22.05916,20.87334,0.6095703,0.5294291,0.3817848,0.168344,0.2018783
1.23767112537054E+018,5972,301,6,120,1117,6,133.176249835703,11.9108491762814,25.75932,23.70913,23.00664,21.66622,20.91436,0.5174358,0.2904466,0.2527848,0.1186966,0.208312
1.23767112537054E+018,5972,301,6,120,1120,6,133.16015336367,11.9873712290493,24.71052,24.58738,25.29906,22.3083,23.54789,0.8272214,0.4844475,0.5784268,0.2013821,0.4741246
1.23767112537054E+018,5972,301,6,120,1122,6,133.17893408401,11.9197091056377,25.78655,24.41546,22.8186,21.07785,20.68875,0.6117271,0.5592127,0.2573189,0.08440119,0.2060685
1.23767112537054E+018,5972,301,6,120,1123,6,133.1624636702,11.994224873623,23.70681,25.19563,23.03292,21.7146,20.68886,0.6951081,0.605961,0.279791,0.1352594,0.1876309
1.23767112537054E+018,5972,301,6,120,1124,6,133.144409708117,12.0850748323679,24.52423,24.17201,23.14174,22.18578,21.17921,0.8395625,0.396067,0.2863928,0.1902803,0.2641379
1.23767112537054E+018,5972,301,6,120,1125,6,133.14498306172,12.0868823718964,25.10407,24.77226,23.29736,21.2008,20.13545,0.7403957,0.511216,0.3201031,0.07949793,0.1081791
1.23767112537054E+018,5972,301,6,120,1128,6,133.181145958963,11.9631143755948,26.24267,25.07845,23.55876,22.11125,20.7501,0.3554713,0.559034,0.3880428,0.1738511,0.1825073
1.23767112537054E+018,5972,301,6,120,1132,6,133.16284680346,12.0393822113881,24.73487,24.04106,23.12333,22.18323,21.71473,0.8260911,0.3602542,0.2737847,0.1831566,0.384524
1.23767112537054E+018,5972,301,6,120,1135,6,133.179815281514,11.9807240935928,24.03738,24.56809,23.17488,22.24568,21.4355,0.7454199,0.4939418,0.2871127,0.1943908,0.3165405
1.23767112537054E+018,5972,301,6,120,1139,6,133.169232651961,12.0634025150069,24.09712,24.26867,23.181,22.00759,21.48557,0.8150025,0.4513146,0.313168,0.1708833,0.3549237
1.23767112537054E+018,5972,301,6,120,1144,6,133.177605596802,12.0770702457474,24.02682,24.30748,23.27488,22.02302,21.35773,0.8054019,0.465142,0.3437477,0.1756892,0.3251171
1.23767112537054E+018,5972,301,6,120,1146,6,133.200469512835,11.9954548993131,24.24872,25.21546,23.02313,21.70762,21.0764,0.8928825,0.6043801,0.2791151,0.1326268,0.2615299
1.23767112537054E+018,5972,301,6,120,1148,6,133.223584230248,11.9181029592795,25.57221,25.25845,23.72627,22.10657,21.88797,0.6762298,0.6147677,0.492463,0.1932007,0.4900462
1.23767112537054E+018,5972,301,6,120,1149,6,133.198226715099,12.0242306248661,24.51263,25.18377,23.05605,22.00509,21.26546,0.9618375,0.6255411,0.2967838,0.1799704,0.3196991
1.23767112537054E+018,5972,301,6,120,1150,6,133.1958875647,12.0355873740168,24.55412,23.90118,23.26474,22.24265,21.38377,0.8483199,0.3243111,0.3064764,0.1907805,0.300832
1.23767112537054E+018,5972,301,6,120,1154,6,133.221732277829,11.9868637158395,24.03623,24.57444,24.23822,22.1426,21.92887,0.8407402,0.5451302,0.6480446,0.1936523,0.4923133
1.23767112537054E+018,5972,301,6,120,1157,6,133.243872903551,11.9188804430625,22.82367,23.94636,22.99602,21.02766,20.13575,0.3222076,0.3228921,0.2383741,0.06396167,0.1021111
1.23767112537054E+018,5972,301,6,120,1160,6,133.22591339254,12.0019390118122,24.30698,25.11094,23.39134,21.88652,21.54706,0.8157067,0.5290498,0.332319,0.1368853,0.335936
1.23767112537054E+018,5972,301,6,120,1165,6,133.243015895091,11.9698901306553,24.24444,24.57994,23.22303,21.54747,20.5002,0.8367522,0.51464,0.3113956,0.1081174,0.1522925
1.23767112537054E+018,5972,301,6,120,1168,6,133.243353859708,11.9881382563333,25.07654,25.18891,24.02902,22.31645,21.00439,0.7541383,0.5268237,0.5149555,0.1958716,0.2174187
1.23767112537054E+018,5972,301,6,120,1169,6,133.252349349636,11.9540349193789,24.77135,24.29477,24.34438,21.83593,21.24862,0.826753,0.4073007,0.5865332,0.1278207,0.2626042
1.23767112537054E+018,5972,301,6,120,1170,6,133.255606541996,11.9414032043482,25.7625,24.31132,25.89772,22.36764,22.56789,0.4994853,0.4105956,0.4063227,0.201378,0.5569322
1.23767112537054E+018,5972,301,6,120,1172,6,133.231639537274,12.0476276168956,24.13166,24.03862,22.93725,21.17312,20.33213,0.7700843,0.3540494,0.2339188,0.07493187,0.1250101
1.23767112537054E+018,5972,301,6,120,1175,6,133.250795738759,11.9837311880767,25.63049,24.13198,23.04458,22.02627,22.37767,0.5612729,0.3731698,0.2501543,0.1518803,0.5377672
1.23767112537054E+018,5972,301,6,120,1176,6,133.241237515378,12.0261781674073,25.80456,24.34661,23.10258,22.08611,21.75534,0.4914743,0.4239299,0.2667767,0.1631623,0.3907882
1.23767112537054E+018,5972,301,6,120,1177,6,133.260312997448,11.9535250394957,24.83868,24.5363,23.20939,22.31405,21.8336,0.8835472,0.5044268,0.3076502,0.2090936,0.4361528
1.23767112537054E+018,5972,301,6,120,1178,6,133.266627611848,11.9409368345878,24.55107,24.65333,22.94566,22.03161,22.01054,0.8732277,0.5162043,0.2452903,0.1611666,0.4779651
1.23767112537054E+018,5972,301,6,120,1181,6,133.264754956005,11.9634119038421,25.98599,24.20542,23.46561,22.08003,21.23309,0.5352794,0.4863992,0.4370829,0.1972366,0.3196434
1.23767112537054E+018,5972,301,6,120,1183,6,133.25197553948,12.0322140726858,25.33042,25.4119,22.76905,22.03053,21.07999,0.7508519,0.5675758,0.2218255,0.1718019,0.2566573
1.23767112537054E+018,5972,301,6,120,1187,6,133.247096519559,12.0603752189749,25.98014,24.19224,23.06625,22.20435,22.69155,0.4385379,0.3965327,0.2654062,0.1849516,0.5955285
1.23767112537054E+018,5972,301,6,120,1189,6,133.277672470634,11.9515808778823,24.31635,24.54425,24.27513,21.89176,20.66744,0.824146,0.4607995,0.5726745,0.1327275,0.1608272
1.23767112537054E+018,5972,301,6,120,1191,6,133.258069021793,12.0461923922059,22.98381,23.75662,23.44329,22.19717,22.12201,0.4180542,0.3297246,0.4004063,0.2055238,0.5581079
1.23767112537054E+018,5972,301,6,120,1203,6,133.142958870698,11.9635476330178,24.31162,24.79388,23.63217,22.60506,20.77411,0.8656245,0.5661528,0.4305762,0.2788838,0.194389
1.23767112537054E+018,5972,301,6,120,1206,6,133.147540170316,12.0337426457937,24.99504,25.08378,24.84469,25.23404,20.67076,0.7848126,0.5428848,0.6559362,0.5000703,0.1687739
1.23767112537054E+018,5972,301,6,120,1207,6,133.174934219595,11.9573192342915,24.41391,26.14073,25.22874,24.50309,20.103,0.8078129,0.3537498,0.5909529,0.643275,0.1014906
1.23767112537054E+018,5972,301,6,120,1209,6,133.175753634917,12.0231426281577,25.62356,24.7486,24.38122,24.02039,20.86889,0.5609019,0.5102788,0.6074466,0.6354575,0.1977774
1.23767112537054E+018,5972,301,6,120,1210,6,133.188882673606,12.0229930802505,23.7386,25.65983,24.25867,24.44926,21.04551,0.6242906,0.4696881,0.5795243,0.6577055,0.2296112
1.23767112537054E+018,5972,301,6,120,1212,6,133.221847993149,12.0670388753473,23.93856,25.0562,25.81845,23.93039,20.88896,0.6991857,0.5329087,0.4475988,0.6181837,0.2031201
1.23767112537054E+018,5972,301,6,120,1213,6,133.241283330853,12.1167428765809,24.66843,24.82361,25.33211,25.32985,20.63821,0.8341638,0.509415,0.5991582,0.4707186,0.1678546
1.2376711253706E+018,5972,301,6,121,13,6,133.273152698358,11.9958950494353,17.02164,15.41595,14.8253,14.61184,14.49908,0.007930329,0.003281792,0.003007786,0.003203461,0.003852056
1.2376711253706E+018,5972,301,6,121,18,6,133.255816324719,12.075858848162,17.35568,16.14424,15.72926,15.57538,15.52525,0.009242887,0.003483589,0.00323852,0.003438829,0.00517589
1.2376711253706E+018,5972,301,6,121,21,6,133.287035364506,11.9840429136733,17.04273,15.64676,15.22477,15.10312,14.96244,0.008027429,0.003336401,0.003112986,0.003377117,0.004320355
1.2376711253706E+018,5972,301,6,121,24,6,133.275229377293,12.0596904414049,17.34838,15.91551,15.44608,15.30297,15.24552,0.00920874,0.003399225,0.003103757,0.00332119,0.004675483
1.2376711253706E+018,5972,301,6,121,28,6,133.273238836093,12.0620737883702,25.45949,23.94132,23.14131,22.39746,22.70611,0.6390386,0.3288417,0.2807134,0.2140386,0.5877845
1.2376711253706E+018,5972,301,6,121,31,6,133.268562109569,12.0871765683277,17.1615,15.81861,15.30793,15.12626,15.03792,0.008477082,0.003338387,0.003038114,0.003226587,0.004356949
1.2376711253706E+018,5972,301,6,121,32,6,133.267492656933,12.0852840675727,24.18369,23.09888,24.74628,23.99587,22.38605,0.8303727,0.1767184,0.6878185,0.6478536,0.5723484
1.2376711253706E+018,5972,301,6,121,34,6,133.291101138555,12.0049023834119,15.7261,14.41464,13.98463,14.53316,13.78438,0.00482114,0.003091011,0.002864909,0.007978276,0.00339849
1.2376711253706E+018,5972,301,6,121,37,6,133.274114981512,12.0722525870927,17.28331,16.34381,16.07261,15.96569,15.92892,0.008963703,0.003592446,0.003390631,0.00369238,0.006100291
1.2376711253706E+018,5972,301,6,121,38,6,133.274408194771,12.0700724860315,26.33044,22.70581,21.20963,19.72147,18.90983,0.3179554,0.1239972,0.05452923,0.02317812,0.03866547
1.2376711253706E+018,5972,301,6,121,40,6,133.266655300507,12.1022492132218,18.3058,17.17086,16.79527,16.66166,16.61501,0.01494456,0.004314634,0.004009016,0.004403319,0.008521777
1.2376711253706E+018,5972,301,6,121,50,6,133.280993965504,12.0559852299783,17.13799,15.64365,15.09787,14.91656,14.83211,0.008372724,0.003304474,0.003004489,0.003204165,0.004128563
1.2376711253706E+018,5972,301,6,121,54,6,133.298974594347,11.991939120728,14.88436,13.13078,12.79173,12.64227,13.20159,0.004959397,0.001734543,0.002075052,0.001298556,0.0045144
1.2376711253706E+018,5972,301,6,121,55,6,133.304478540137,11.9896309945493,22.25712,19.58348,18.10969,17.25383,16.78178,0.2180483,0.01252275,0.006692242,0.005509118,0.009278832
1.2376711253706E+018,5972,301,6,121,56,6,133.299227437898,11.9979188661371,25.08125,22.24127,20.70296,19.49048,18.94073,0.8154908,0.0870282,0.03655198,0.01981719,0.04009188
1.2376711253706E+018,5972,301,6,121,57,6,133.296200634854,11.9966530006388,24.66999,22.37793,21.1298,20.95436,21.66424,0.9181869,0.1010759,0.0525579,0.06446496,0.3859453
1.2376711253706E+018,5972,301,6,121,59,6,133.299838133864,11.9968894806536,25.00137,24.08121,23.31095,21.71413,21.70508,0.8152663,0.3609013,0.318878,0.1160766,0.3687481
1.2376711253706E+018,5972,301,6,121,60,6,133.301460400484,11.9872766729802,24.45018,23.47498,22.7579,22.65783,22.59083,0.9382794,0.2569463,0.2190881,0.2853008,0.6244308
1.2376711253706E+018,5972,301,6,121,64,6,133.316292858425,11.9303227524209,16.39072,15.32206,14.99324,14.86953,14.81345,0.006160825,0.003283714,0.003090773,0.003345881,0.00423975
1.2376711253706E+018,5972,301,6,121,65,6,133.320087983721,11.932403410863,21.78932,21.24122,20.89607,20.67897,20.47112,0.1469006,0.03765195,0.04092322,0.04846237,0.1380477
1.2376711253706E+018,5972,301,6,121,67,6,133.314934430417,11.9279779956356,25.76026,24.00848,22.91628,22.85258,22.07532,0.5122486,0.3345084,0.2186857,0.2951796,0.4548343
1.2376711253706E+018,5972,301,6,121,70,6,133.297781750074,12.0239608663689,16.89604,15.29681,14.71213,14.51528,14.42118,0.007490719,0.003244691,0.002954129,0.00314082,0.003765668
1.2376711253706E+018,5972,301,6,121,71,6,133.298540751623,12.0265002693336,24.44414,24.07128,23.33583,22.18341,22.27337,0.9535957,0.3932117,0.3528015,0.1923933,0.5624882
1.2376711253706E+018,5972,301,6,121,74,6,133.304809295671,12.0052687136707,18.94285,16.746,15.89168,15.60247,15.43871,0.02104182,0.00395552,0.003353523,0.003551918,0.00505863
1.2376711253706E+018,5972,301,6,121,77,6,133.291919195571,12.0724009737018,18.10975,16.1814,15.4666,15.23128,15.11118,0.01334887,0.003527744,0.003112549,0.00327939,0.004471733
1.2376711253706E+018,5972,301,6,121,79,6,133.30996843176,12.0038418854908,18.37362,17.2146,16.85349,16.71881,16.65452,0.01534581,0.004403733,0.004127902,0.004546093,0.008659364
1.2376711253706E+018,5972,301,6,121,81,6,133.327940221048,11.9502398820771,17.04014,15.93249,15.61102,15.49885,15.46016,0.008033862,0.003466242,0.003268887,0.003565566,0.005143613
1.2376711253706E+018,5972,301,6,121,84,6,133.297432294425,12.0718699541343,18.58382,17.4926,17.10221,16.96215,16.89886,0.01713983,0.004754442,0.004426226,0.004878032,0.009875725
1.2376711253706E+018,5972,301,6,121,88,6,133.33927724936,11.9506201757313,16.96058,15.18294,14.51595,14.2544,14.10701,0.007722066,0.003269638,0.003010157,0.003205937,0.003654505
1.2376711253706E+018,5972,301,6,121,91,6,133.337592331037,11.9534169802244,23.12811,23.71243,23.11466,22.31256,22.79938,0.4249129,0.2712412,0.258953,0.1893463,0.5590006
1.2376711253706E+018,5972,301,6,121,95,6,133.333331656836,12.0170280077141,18.91678,17.81668,17.38177,17.21233,17.13971,0.02065979,0.005324965,0.004907274,0.005367497,0.0112581
1.2376711253706E+018,5972,301,6,121,98,6,133.320357279321,12.0945073281456,17.64005,15.8161,15.17677,14.97457,14.87752,0.01053842,0.003369553,0.003041166,0.003200151,0.004170458
1.2376711253706E+018,5972,301,6,121,99,6,133.321353913305,12.0899711994858,23.24312,23.0522,22.39478,21.84829,23.11012,0.4854022,0.1693305,0.1533677,0.1391521,0.5893576
1.2376711253706E+018,5972,301,6,121,102,6,133.356204876805,11.9591566767895,18.60874,16.70067,15.9425,15.66975,15.51149,0.01744045,0.003952207,0.003447274,0.003662777,0.005217157
1.2376711253706E+018,5972,301,6,121,103,6,133.356885295258,11.9616997727282,21.93997,21.23401,20.93425,20.86894,20.55915,0.1676555,0.03731925,0.04218741,0.05606321,0.1466407
