# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.17609 1.9994548559 2.5685192715    1.838  3.773  3.4898 -0.159    8  0.585  0.383   256.55   132.66    83.18    65.34    53.60  1  -3.4e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.662 3.207 1.703 0.095 -2.615 -3.979
0.01471 0.00000 9.17609 1.9994645119 2.5685196822    1.834  3.787  3.4877 -0.183    8  0.586  0.383   268.95   138.41    86.61    68.08    55.86  1 -3.99e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.698 3.211 1.748 0.110 -2.598 -3.983
0.01471 0.00000 9.17609 1.9994755983 2.5685201538    1.829  3.794  3.4867 -0.195    8  0.588  0.383   275.30   141.33    88.35    69.48    57.01  1  -4.3e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.714 3.215 1.773 0.120 -2.587 -3.982
0.01471 0.00000 9.17609 1.9994758368 2.5685201639    1.828  3.749  3.4924 -0.128    8  0.588  0.383   240.73   125.20    78.69    61.77    50.67  2 -2.72e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.603 3.212 1.611 0.030 -2.644 -3.975
0.01471 0.00000 9.17609 1.9994767904 2.5685202045    1.827  3.642  3.5065  0.036    8  0.588  0.383   173.44    93.12    59.31    46.36    38.00  2 -1.02e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.335 3.208 1.019 -0.452 -2.855 -3.999
0.01471 0.00000 9.17609 1.9994786978 2.5685202856    1.826  3.440  3.5331  0.345    8  0.588  0.383    93.46    53.28    34.80    26.98    22.08  2 -4.44e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.829 3.161 -0.057 -1.467 -3.103 -3.901
0.01471 0.00000 9.17609 1.9994814396 2.5685204022    1.824  3.419  3.5358  0.375    8  0.588  0.383    87.97    50.44    33.03    25.59    20.94  2 -4.09e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.778 3.155 -0.125 -1.540 -3.102 -3.870
0.01471 0.00000 9.17609 1.9994852543 2.5685205645    1.822  3.486  3.5269  0.273    8  0.589  0.383   107.90    60.66    39.39    30.60    25.05  2 -5.41e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.944 3.178 0.140 -1.270 -3.082 -3.954
0.01471 0.00000 9.17609 1.9994900227 2.5685207673    1.819  3.595  3.5124  0.105    8  0.590  0.383   150.92    82.11    52.59    41.04    33.63  2 -8.51e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.216 3.210 0.766 -0.678 -2.928 -3.993
0.01471 0.00000 9.17609 1.9994961023 2.5685210259    1.815  3.695  3.4990 -0.050    8  0.590  0.383   205.73   108.59    68.68    53.82    44.13  2 -1.58e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.467 3.222 1.370 -0.149 -2.726 -3.973
0.01471 0.00000 9.17609 1.9995032549 2.5685213301    1.810  3.761  3.4899 -0.154    8  0.591  0.383   253.34   131.01    82.16    64.56    52.96  1  -3.2e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.634 3.229 1.726 0.120 -2.589 -3.952
0.01471 0.00000 9.17609 1.9995115995 2.5685216850    1.805  3.795  3.4851 -0.208    8  0.592  0.383   282.21   144.37    90.14    70.94    58.21  1 -4.59e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.718 3.234 1.824 0.151 -2.553 -3.962
0.01471 0.00000 9.17609 1.9995212555 2.5685220957    1.798  3.809  3.4830 -0.232    8  0.594  0.383   295.85   150.61    93.85    73.92    60.65  1 -5.36e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.753 3.243 1.874 0.169 -2.533 -3.963
0.01471 0.00000 9.17609 1.9995322227 2.5685225621    1.791  3.815  3.4818 -0.245    8  0.595  0.383   303.25   153.95    95.83    75.51    61.96  1 -5.81e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.769 3.251 1.903 0.182 -2.519 -3.960
0.01471 0.00000 9.17609 1.9995324612 2.5685225722    1.791  3.783  3.4861 -0.196    8  0.595  0.383   274.74   140.84    88.01    69.26    56.82  1 -4.16e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.688 3.243 1.814 0.155 -2.549 -3.949
0.01471 0.00000 9.17609 1.9995332956 2.5685226077    1.790  3.678  3.5003 -0.034    8  0.595  0.383   198.52   105.07    66.53    52.13    42.74  2 -1.39e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.425 3.238 1.331 -0.176 -2.729 -3.959
0.01471 0.00000 9.17609 1.9995349646 2.5685226787    1.788  3.479  3.5271  0.272    8  0.595  0.383   107.56    60.46    39.25    30.51    24.98  2 -5.58e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.928 3.193 0.147 -1.263 -3.071 -3.940
0.01471 0.00000 9.17609 1.9995373487 2.5685227801    1.786  3.457  3.5300  0.305    8  0.596  0.383   100.57    56.91    37.04    28.77    23.55  2 -5.11e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.873 3.187 0.041 -1.363 -3.088 -3.921
0.01471 0.00000 9.17609 1.9995406866 2.5685229221    1.783  3.522  3.5212  0.204    8  0.596  0.383   123.09    68.28    44.08    34.32    28.11  2  -6.7e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.034 3.212 0.373 -1.047 -3.027 -3.971
0.01471 0.00000 9.17609 1.9995450974 2.5685231097    1.779  3.627  3.5068  0.041    8  0.597  0.383   170.70    91.67    58.40    45.68    37.43  2 -1.03e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.296 3.240 1.041 -0.428 -2.825 -3.965
0.01471 0.00000 9.17609 1.9995503426 2.5685233327    1.775  3.722  3.4935 -0.109    8  0.597  0.383   230.50   120.14    75.60    59.38    48.69  2 -2.28e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.536 3.252 1.610 0.041 -2.614 -3.931
0.01471 0.00000 9.17609 1.9995567799 2.5685236065    1.769  3.786  3.4845 -0.210    8  0.598  0.383   282.04   144.06    89.91    70.82    58.09  1 -4.47e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.695 3.261 1.864 0.184 -2.518 -3.932
0.01471 0.00000 9.17609 1.9995641708 2.5685239208    1.763  3.818  3.4798 -0.263    8  0.599  0.383   309.74   158.38    98.42    77.63    63.70  1 -6.34e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.775 3.279 1.971 0.222 -2.476 -3.935
0.01471 0.00000 9.17609 1.9995727539 2.5685242858    1.755  3.832  3.4775 -0.287    8  0.601  0.383   319.99   165.29   102.51    80.92    66.40  1  -7.4e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.809 3.293 2.012 0.240 -2.460 -3.938
0.01471 0.00000 9.17609 1.9995824099 2.5685246965    1.747  3.838  3.4762 -0.301    8  0.602  0.383   325.68   169.27   104.85    82.81    67.96  1 -8.04e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.825 3.307 2.042 0.255 -2.446 -3.935
0.01471 0.00000 9.17609 1.9995826483 2.5685247066    1.746  3.816  3.4791 -0.268    8  0.602  0.383   310.65   159.38    98.99    78.12    64.09  1 -6.43e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.771 3.292 1.993 0.239 -2.459 -3.923
0.01471 0.00000 9.17609 1.9995834827 2.5685247421    1.745  3.713  3.4934 -0.107    8  0.602  0.383   228.84   119.22    75.02    58.95    48.33  2 -2.19e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.512 3.274 1.636 0.068 -2.588 -3.906
0.01471 0.00000 9.17609 1.9995850325 2.5685248080    1.743  3.518  3.5204  0.195    8  0.602  0.383   124.56    68.96    44.48    34.67    28.39  2 -7.05e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.024 3.239 0.426 -0.995 -2.998 -3.951
0.01471 0.00000 9.17609 1.9995874166 2.5685249094    1.740  3.493  3.5236  0.232    8  0.603  0.383   115.74    64.54    41.75    32.52    26.62  2 -6.42e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -3.963 3.231 0.305 -1.110 -3.019 -3.932
0.01471 0.00000 9.17609 1.9995906353 2.5685250463    1.736  3.557  3.5147  0.132    8  0.603  0.383   141.45    77.31    49.60    38.73    31.72  2 -8.36e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.122 3.258 0.708 -0.729 -2.908 -3.942
0.01471 0.00000 9.17609 1.9995948076 2.5685252237    1.731  3.658  3.5004 -0.028    8  0.604  0.383   194.71   103.04    65.25    51.18    41.94  2 -1.27e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.374 3.282 1.374 -0.132 -2.682 -3.910
0.01471 0.00000 9.17609 1.9995998144 2.5685254367    1.725  3.749  3.4873 -0.173    8  0.604  0.383   260.70   133.94    83.82    66.01    54.13  1 -3.33e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.603 3.294 1.845 0.206 -2.497 -3.884
0.01471 0.00000 9.17609 1.9996060133 2.5685257003    1.717  3.810  3.4784 -0.271    8  0.605  0.383   310.03   159.68    99.13    78.28    64.22  1 -6.35e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.754 3.315 2.028 0.269 -2.428 -3.897
0.01471 0.00000 9.17609 1.9996131659 2.5685260044    1.709  3.840  3.4736 -0.323    8  0.606  0.383   333.02   175.10   108.24    85.61    70.24  1 -8.88e-07      0.02 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.830 3.349 2.117 0.303 -2.396 -3.907
0.01471 0.00000 9.17609 1.9996213913 2.5685263542    1.699  3.852  3.4712 -0.347    8  0.608  0.383   344.02   182.72   112.72    89.22    73.21  1 -1.03e-06      0.02 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.861 3.373 2.167 0.326 -2.374 -3.905
0.01471 0.00000 9.17609 1.9996306896 2.5685267496    1.688  3.858  3.4698 -0.362    8  0.609  0.383   350.38   187.29   115.40    91.40    75.00  1 -1.12e-06      0.03 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.876 3.406 2.209 0.349 -2.353 -3.896
0.01471 0.00000 9.17609 1.9996309280 2.5685267598    1.687  3.848  3.4712 -0.346    8  0.609  0.383   342.67   182.10   112.34    88.94    72.98  1 -1.01e-06      0.02 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.850 3.381 2.177 0.336 -2.363 -3.894
0.01471 0.00000 9.17609 1.9996316433 2.5685267902    1.686  3.745  3.4858 -0.185    8  0.609  0.383   265.80   136.03    85.03    67.03    54.96  1 -3.46e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.593 3.325 1.907 0.249 -2.452 -3.851
0.01471 0.00000 9.17609 1.9996330738 2.5685268510    1.683  3.553  3.5130  0.115    8  0.609  0.383   145.21    79.04    50.63    39.59    32.42  2 -9.04e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.113 3.299 0.828 -0.614 -2.845 -3.901
0.01471 0.00000 9.17609 1.9996352196 2.5685269423    1.679  3.527  3.5166  0.154    8  0.610  0.383   134.04    73.56    47.26    36.93    30.23  2 -8.18e-08      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.048 3.291 0.653 -0.778 -2.898 -3.904
0.01471 0.00000 9.17609 1.9996381998 2.5685270690    1.674  3.589  3.5075  0.055    8  0.610  0.383   163.68    87.99    56.08    43.93    35.98  2 -1.06e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.202 3.315 1.089 -0.375 -2.755 -3.886
0.01471 0.00000 9.17609 1.9996421337 2.5685272363    1.667  3.686  3.4932 -0.101    8  0.611  0.383   223.89   116.51    73.32    57.69    47.28  1 -1.94e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.445 3.335 1.706 0.138 -2.518 -3.837
0.01471 0.00000 9.17609 1.9996467829 2.5685274340    1.659  3.773  3.4802 -0.243    8  0.611  0.383   293.52   150.33    93.51    73.87    60.57  1 -4.93e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.664 3.353 2.045 0.309 -2.383 -3.835
0.01471 0.00000 9.17609 1.9996525049 2.5685276773    1.649  3.831  3.4714 -0.338    8  0.612  0.383   335.64   178.31   110.05    87.17    71.51  1 -9.16e-07      0.02 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.807 3.402 2.201 0.368 -2.330 -3.857
0.01471 0.00000 9.17609 1.9996590614 2.5685279561    1.638  3.859  3.4666 -0.389    8  0.613  0.383   360.12   195.16   119.94    95.16    78.07  1 -1.27e-06      0.03 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.878 3.481 2.307 0.420 -2.291 -3.859
0.01471 0.00000 9.17609 1.9996666908 2.5685282806    1.625  3.871  3.4641 -0.414    8  0.614  0.383   372.14   203.73   124.94    99.22    81.41  1 -1.47e-06      0.04 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.908 3.532 2.367 0.455 -2.265 -3.853
0.01471 0.00000 9.17609 1.9996752739 2.5685286455    1.610  3.876  3.4625 -0.430    8  0.616  0.383   379.43   209.12   128.07   101.78    83.51  1 -1.61e-06      0.05 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.921 3.567 2.410 0.482 -2.243 -3.844
0.01471 0.00000 9.17609 1.9996755123 2.5685286557    1.609  3.878  3.4622 -0.433    8  0.616  0.383   381.27   210.41   128.83   102.39    84.01  1 -1.64e-06      0.05 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.926 3.574 2.417 0.486 -2.240 -3.844
0.01471 0.00000 9.17609 1.9996762276 2.5685286861    1.607  3.774  3.4774 -0.269    8  0.616  0.383   300.82   156.28    96.97    76.74    62.92  1 -5.55e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.666 3.396 2.130 0.366 -2.326 -3.801
0.01471 0.00000 9.17609 1.9996775389 2.5685287419    1.604  3.586  3.5050  0.029    8  0.616  0.383   170.72    91.14    57.94    45.49    37.25  2 -1.19e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.194 3.368 1.250 -0.227 -2.664 -3.828
0.01471 0.00000 9.17609 1.9996795654 2.5685288280    1.598  3.558  3.5089  0.071    8  0.616  0.383   156.69    84.39    53.83    42.22    34.56  2 -1.07e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.124 3.368 1.086 -0.371 -2.720 -3.833
0.01471 0.00000 9.17609 1.9996824265 2.5685289497    1.590  3.618  3.4995 -0.029    8  0.617  0.383   191.62   101.00    63.90    50.26    41.16  2 -1.38e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.276 3.389 1.519 0.008 -2.556 -3.795
0.01471 0.00000 9.17609 1.9996860027 2.5685291018    1.581  3.712  3.4851 -0.183    8  0.617  0.383   261.35   133.23    83.23    65.75    53.88  1 -3.06e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.510 3.406 2.006 0.341 -2.355 -3.760
0.01471 0.00000 9.17609 1.9996905327 2.5685292944    1.569  3.795  3.4719 -0.322    8  0.618  0.383   322.01   171.15   105.71    83.83    68.74  1 -7.55e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.719 3.447 2.252 0.432 -2.262 -3.781
0.01471 0.00000 9.17609 1.9996957779 2.5685295174    1.554  3.850  3.4629 -0.417    8  0.619  0.383   367.99   202.58   124.15    98.74    80.99  1 -1.38e-06      0.04 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.855 3.577 2.435 0.522 -2.197 -3.792
0.01471 0.00000 9.17609 1.9997020960 2.5685297861    1.538  3.877  3.4577 -0.469    8  0.620  0.383   395.38   221.98   135.45   107.91    88.52  1  -1.9e-06      0.06 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.923 3.705 2.568 0.608 -2.145 -3.785
0.01471 0.00000 9.17609 1.9997092485 2.5685300902    1.519  3.888  3.4549 -0.497    8  0.621  0.383   409.85   232.61   141.59   112.94    92.65  1 -2.23e-06      0.08 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.950 3.812 2.667 0.682 -2.102 -3.768
0.01471 0.00000 9.17609 1.9997173548 2.5685304349    1.499  3.893  3.4528 -0.516    8  0.622  0.383   419.61   240.02   145.85   116.45    95.53  1 -2.46e-06      0.09 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.962 3.888 2.738 0.737 -2.068 -3.752
0.01471 0.00000 9.17609 1.9997175932 2.5685304450    1.498  3.906  3.4507 -0.538    8  0.622  0.383   433.08   249.63   151.43   120.97    99.24  1 -2.84e-06      0.11 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.995 4.000 2.822 0.793 -2.039 -3.744
0.01471 0.00000 9.17609 1.9997181892 2.5685304704    1.494  3.801  3.4665 -0.371    8  0.623  0.383   339.34   184.50   113.44    90.23    73.97  1 -9.53e-07      0.02 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.733 3.535 2.395 0.530 -2.171 -3.732
0.01471 0.00000 9.17609 1.9997195005 2.5685305261    1.488  3.616  3.4945 -0.075    8  0.623  0.383   207.81   108.02    68.03    53.69    43.96  1 -1.66e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.270 3.475 1.799 0.245 -2.389 -3.690
0.01471 0.00000 9.17609 1.9997214079 2.5685306072    1.479  3.586  3.4986 -0.032    8  0.623  0.383   190.07    99.72    63.02    49.69    40.67  1  -1.5e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.195 3.479 1.646 0.129 -2.447 -3.697
0.01471 0.00000 9.17609 1.9997240305 2.5685307188    1.466  3.646  3.4886 -0.135    8  0.624  0.383   233.98   119.87    75.12    59.41    48.65  1 -1.99e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.344 3.499 2.029 0.416 -2.280 -3.651
0.01471 0.00000 9.17609 1.9997274876 2.5685308658    1.449  3.736  3.4736 -0.291    8  0.624  0.383   298.46   158.35    97.97    77.84    63.77  1 -5.36e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.570 3.527 2.322 0.528 -2.160 -3.663
0.01471 0.00000 9.17609 1.9997316599 2.5685310432    1.429  3.816  3.4598 -0.432    8  0.625  0.383   365.44   203.80   124.63    99.44    81.51  1 -1.31e-06      0.04 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.771 3.679 2.579 0.656 -2.066 -3.681
0.01471 0.00000 9.17609 1.9997366667 2.5685312561    1.405  3.868  3.4500 -0.531    8  0.626  0.383   419.95   242.45   147.06   117.70    96.51  1  -2.4e-06      0.09 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.901 3.965 2.850 0.854 -1.970 -3.671
0.01471 0.00000 9.17609 1.9997425079 2.5685315044    1.378  3.894  3.4440 -0.589    8  0.627  0.383   454.79   268.03   161.77   129.76   106.41  0 -3.37e-06      0.16 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.965 4.324 3.117 1.060 -1.865 -3.627
0.01471 0.00000 9.17609 1.9997493029 2.5685317933    1.348  3.905  3.4401 -0.625    8  0.628  0.383   450.72    -1.00    -1.00    -1.00    -1.00  0 -4.07e-06      0.29 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.992 5.089 3.597 1.389 -1.646 -3.479
0.01471 0.00000 9.17609 1.9997569323 2.5685321177    1.314  3.910  3.4369 -0.653    8  0.629  0.383   445.01    -1.00    -1.00    -1.00    -1.00  0 -4.69e-06      0.36 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -5.004 5.444 3.836 1.571 -1.535 -3.409
0.01471 0.00000 9.17609 1.9997570515 2.5685321228    1.312  3.933  3.4329 -0.694    8  0.629  0.383   444.66    -1.00    -1.00    -1.00    -1.00  0 -6.06e-06      0.46 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -5.063 5.988 4.180 1.813 -1.397 -3.332
0.01471 0.00000 9.17609 1.9997577667 2.5685321532    1.304  3.828  3.4494 -0.525    8  0.629  0.383   406.74   235.45   142.76   114.53    93.85  0 -2.04e-06      0.07 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.800 3.973 2.903 0.932 -1.889 -3.587
0.01471 0.00000 9.17609 1.9997589588 2.5685322039    1.290  3.646  3.4782 -0.232    8  0.629  0.383   262.26   138.33    85.88    68.39    55.96  1 -3.11e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.345 3.655 2.390 0.646 -2.038 -3.500
0.01471 0.00000 9.17609 1.9997607470 2.5685322799    1.268  3.614  3.4823 -0.192    8  0.630  0.383   245.29   127.97    79.70    63.43    51.89  1  -2.6e-07      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.265 3.670 2.333 0.636 -2.050 -3.477
0.01471 0.00000 9.17609 1.9997632504 2.5685323864    1.239  3.672  3.4711 -0.305    8  0.630  0.383   288.05   156.12    96.31    76.95    62.96  1 -4.73e-07      0.01 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.411 3.704 2.541 0.729 -1.956 -3.476
0.01471 0.00000 9.17609 1.9997664690 2.5685325232    1.202  3.760  3.4545 -0.472    8  0.631  0.383   366.19   209.50   127.46   102.38    83.82  0 -1.32e-06      0.04 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.630 3.886 2.843 0.917 -1.845 -3.496
0.01471 0.00000 9.17609 1.9997702837 2.5685326854    1.159  3.837  3.4390 -0.627    8  0.631  0.383   417.82    -1.00    -1.00    -1.00    -1.00  0 -3.36e-06      0.16 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.822 4.567 3.383 1.335 -1.652 -3.448
0.01471 0.00000 9.17609 1.9997750521 2.5685328882    1.109  3.886  3.4278 -0.740    8  0.632  0.383   408.69    -1.00    -1.00    -1.00    -1.00  0 -6.59e-06      0.58 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -4.946 6.801 4.762 2.292 -1.049 -3.057
0.01471 0.00000 9.17609 1.9997805357 2.5685331213    1.053  3.911  3.4209 -0.814    8  0.633  0.383   398.28    -1.00    -1.00    -1.00    -1.00  0 -1.01e-05      0.99 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -5.007 9.033 6.093 3.214 -0.429 -2.625
0.01471 0.00000 9.17609 1.9997868538 2.5685333899    0.993  3.921  3.4169 -0.866    8  0.634  0.383   383.22    -1.00    -1.00    -1.00    -1.00  0 -1.37e-05      1.50 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -5.032 11.752 7.621 4.235 0.322 -2.067
0.01471 0.00000 9.17609 1.9997940063 2.5685336941    0.929  3.925  3.4143 -0.910    8  0.636  0.383   339.42    -1.00    -1.00    -1.00    -1.00  0 -1.78e-05      2.10 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 -5.043 14.912 9.353 5.387 1.195 -1.406
0.01471 0.00000 9.17609 1.9998114109 2.5685344340    0.637 -9.999  4.0003  1.339    9  0.638  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.820e-01 3.031e-01 1.755e-03 2.172e-03 6.105e-03 -1.000 1.493e-02 29.767 30.732 29.992 30.217 30.428 30.549
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.30103 0.0900000036 1.0816895926    0.090 -3.421  3.3633  5.218    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-17      0.00 7.105e-01 2.747e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 13.322 23.791 19.184 17.436 14.909 13.388
0.01471 0.00000 9.30103 0.1000000015 1.1711064122    0.100 -3.239  3.3893  5.186    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-17      0.00 7.105e-01 2.748e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.867 23.272 18.708 16.972 14.451 12.934
